key_resp_4.keys,key_resp_4.rt,身分證字號,date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
return,4.9382,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,"[276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,265,251,253,267,281,299,312,321,330,336,341,345,348,350,353,354,354,354,354,354,354,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,354,348,337,316,284,241,197,154,126,110,102,99,98,95,94,91,87,83,78,72,66,60,53,46,39,32,28,25,23,23,23,23,23,23,23,23,23,23,23,23,21,21,20,18,16,13,10,10,10,10,9,8,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,8,17,25,32,39,42,42,41,36,29,22,15,8,0,-11,-27,-46,-71,-112,-162,-222,-273,-305,-329,-345,-352,-355,-356,-357,-357,-357,-357,-357,-357,-357,-357,-357,-357,-357,-355,-353,-348,-340,-324,-303,-272,-236,-195,-162,-112,-71,-56,-41,-35,-34,-34,-33,-31,-29,-26,-22,-17,-14,-10,-6]","[-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-193,-187,-170,-148,-112,-73,-41,-24,-16,-8,-5,-1,1,3,4,5,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,24,63,121,184,244,299,333,351,360,363,364,364,365,365,364,362,360,358,358,358,357,357,357,359,360,361,361,362,362,362,362,362,362,362,362,362,362,362,359,354,344,333,324,316,312,311,311,311,313,320,322,329,337,343,349,355,359,362,363,363,363,363,363,363,363,355,340,323,278,231,174,109,31,-35,-97,-144,-181,-211,-231,-241,-246,-247,-246,-239,-227,-208,-178,-139,-99,-66,-44,-28,-19,-13,-9,-7,-6,-6,-6,-6,-6,-6,-4,0,4,7,9,10,10,8,1,-18,-44,-86,-143,-206,-254,-322,-364,-376,-385,-388,-389,-389,-389,-389,-387,-385,-382,-379,-376,-371,-363]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.001400000005959967,0.009200000017880683,0.022800000011921284,0.033099999994039564,0.046599999994040076,0.06349999999999945,0.07680000001191978,0.08620000001788064,0.09949999999999903,0.11570000001788117,0.12650000000000006,0.1398000000119204,0.1535999999940394,0.16970000001788144,0.18280000001192143,0.19330000001192005,0.20680000001192056,0.22230000001191996,0.236200000017881,0.24659999999403936,0.2598000000119214,0.2762000000178819,0.2895000000000003,0.30270000001788055,0.3129000000059605,0.32640000000595926,0.34240000000595927,0.35490000000596034,0.3687000000178813,0.3827000000178806,0.3929000000059606,0.40940000000595944,0.41990000000595984,0.43599999999999994,0.44640000000596025,0.45990000000596076,0.4760999999940392,0.4864999999999995,0.5000999999940401,0.51309999999404,0.5292000000178803,0.5428000000119209,0.5533000000119213,0.5665999999940396,0.5825999999940397,0.5929000000059599,0.6064000000059604,0.6199000000059609,0.6360999999940393,0.6494999999999997,0.6627000000178818,0.6760000000000002,0.6893000000119205,0.7024999999999988,0.7159999999999993,0.7292000000178813,0.7425999999940398,0.7565999999940392,0.7692000000178805,0.7824999999999989,0.7960999999940395,0.80959999999404,0.8227000000178819,0.8360999999940386,0.8492000000178805,0.859800000011921,0.8759999999999994,0.8892000000178815,0.8997000000178819,0.9130999999940386,0.9293000000119207,0.9428000000119212,0.9529000000059593,0.9694000000059599,0.9827000000178803,0.9960000000000004,1.006499999999999,1.0228000000119213,1.0329999999999995,1.04640000000596,1.0628000000119204,1.0760999999940388,1.089400000005961,1.0999000000059596,1.11630000001192,1.1297000000178805,1.1425,1.1559000000059605,1.1692000000178808,1.1827000000178813,1.1959999999999997,1.20930000001192,1.22240000000596,1.2359999999999989,1.2490999999940389,1.2625999999940394,1.2759000000059597,1.2893000000119201,1.3027000000178806,1.315999999999999,1.3294000000059594,1.3425999999940395,1.3559000000059598,1.369200000017882,1.3828000000119207,1.3958000000119206,1.409099999994039,1.4224000000059593,1.4359000000059599,1.44909999999404,1.4625999999940387,1.4758000000119207,1.4893000000119212,1.5024999999999995,1.5129000000059598,1.52909999999404,1.5398000000119207,1.5530999999940391,1.5663000000119212,1.5827000000178817,1.59309999999404,1.60909999999404,1.6198000000119208,1.635900000005961,1.6494000000059597,1.6627000000178818,1.67580000001192,1.6890999999940384,1.7025999999940389,1.715900000005961,1.7290999999940393,1.7425999999940398,1.7560000000000002,1.7692000000178805,1.7797000000178809,1.7963000000119198,1.8064999999999998,1.8225999999940399,1.8364000000059608,1.8499999999999996,1.8628000000119211,1.8759000000059594,1.8893000000119198,1.9027000000178802,1.9162000000178807,1.9264000000059607,1.939700000017881,1.9529000000059593,1.9689999999999994,1.9827000000178803,1.9930000000000003,2.0090999999940387,2.022599999994039,2.0330999999940396,2.0495,2.0625,2.0759000000059604,2.089300000011921,2.102499999999999,2.1159000000059596,2.12930000001192,2.1425,2.1559000000059605,2.169200000017881,2.182499999999999,2.1959000000059596,2.20930000001192,2.2225,2.2359000000059606,2.249200000017881,2.2625999999940394,2.2759000000059597,2.28930000001192,2.3025,2.3159000000059606,2.329300000011921,2.3425999999940395,2.35590000000596,2.36930000001192,2.382999999999999,2.3959000000059607,2.409200000017881,2.4225999999940395,2.4355999999940394,2.449700000017881,2.4625999999940387,2.4757000000178806,2.486300000011921,2.50280000001192,2.5160999999940383,2.5293000000119203,2.542900000005961,2.5529000000059607,2.5694000000059596,2.5797000000178816,2.59309999999404,2.6064000000059604,2.62359999999404,2.635900000005961,2.6494000000059597,2.6627000000178818,2.676,2.6864000000059605,2.702700000017881,2.71940000000596,2.728800000011921,2.7424000000059596,2.7557000000178817,2.7692000000178805,2.7824000000059605,2.792800000011921,2.8063000000119214,2.819700000017882,2.8332000000178805,2.846499999999999,2.862700000017881,2.8732000000178815,2.8863000000119214,2.90270000001788]",return,2.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,,,,,,,,,,,,,,return,1.5655,,,,,,,,,,,,,,,,,,,,,,,
,,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,,,,,,,,,,,,,,,,return,0.547,"[345,32]","[85,0]",77.8,170,0,"[345,344,342,340,338,337,336,336,336,336,333,330,328,327,325,324,323,318,311,303,294,281,267,251,234,217,199,186,174,164,156,151,147,145,141,137,131,125,119]","[32,32,32,32,32,32,32,32,32,32,31,31,29,28,28,27,27,24,20,15,11,6,3,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,4,5]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0015000000000000568,0.013000000000001677,0.022999999999999687,0.03970000001788421,0.052800000011920645,0.06740000000596069,0.07920000001788097,0.09270000001788148,0.10300000000000153,0.11640000000596018,0.13259999999404215,0.1457000000178823,0.1565000000000012,0.1697000000178832,0.18320000001788372,0.19930000001192028,0.21270000001788247,0.22570000001788415,0.23930000001192298,0.25240000000596297,0.26559999999404127,0.2792000000178838,0.2924000000059621,0.30570000001788245,0.31920000001788296,0.3324999999999996,0.3457000000178816,0.3592000000178821,0.3725000000000023,0.3855000000000004,0.3990000000000009,0.4125000000000014,0.42570000001788344,0.43640000000596046,0.45190000000595987,0.46559999999404056,0.47909999999404107,0.4923000000119231,0.5055999999940397]",,0,0,0,0,1,,,,
,,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,,,,,,,,,,,,,,,,,,"[85,0]","[-83.14254606237348,-17.67249371950952]",77.8,170,0,"[119,112,105,96,90,80,72,63,57,43,31,20,11,2,-8,-18,-30,-39,-46,-52,-57]","[5,5,5,6,6,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,7]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788034183,0.013200000017878466,0.026499999999998636,0.03960000002383879,0.04999999999999716,0.06630000001192116,0.07960000002384149,0.0929000000059581,0.10330000001192019,0.11930000001191843,0.13299999999999912,0.14630000001191945,0.15970000001788165,0.1732000000178786,0.18640000000596046,0.19670000001788068,0.2126000000238406,0.22630000001191775,0.23970000001787994,0.2530000000000001,0.26630000001192045]",,1,0,1,0,1,,,,
,,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,,,,,,,,,,,,,,,,,,"[-83.14254606237348,-17.67249371950952]","[77.65136389962107,34.57261466144301]",77.8,170,0,"[-57,-59,-61,-62,-63,-65,-66,-67,-67,-67,-67,-68,-69,-69,-69,-69,-66,-52,-28,-3,33,58]","[7,6,5,4,3,1,0,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,2,9,15,22,27]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880801795,0.013000000000001677,0.026899999976158995,0.03689999997616056,0.05009999999404258,0.06679999998211983,0.0768999999761597,0.09319999998808015,0.10359999999404224,0.12019999998808117,0.1338999999761583,0.14689999997616,0.15729999998211852,0.17339999997615863,0.18629999998211844,0.19969999998808063,0.21309999999403928,0.22689999997615828,0.23969999998807978,0.2501999999880802,0.26619999998808197,0.2797999999821208]",,2,0,2,0,1,,,,
,,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,,,,,,,,,,,,,,,,,,"[77.65136389962107,34.57261466144301]","[-68.76644452187054,-49.96174644486021]",77.8,170,0,"[58,75,86,89,89,89,89,89,89,89,89,89,89,86,77,67,44,19,-5,-26,-45]","[27,31,33,33,34,34,34,34,34,34,34,34,32,26,16,6,-11,-25,-37,-46,-53]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880801795,0.01329999998212017,0.026299999982118294,0.03869999998807927,0.05000000000000071,0.06350000000000122,0.07959999999404133,0.09019999998808004,0.10650000000000048,0.11659999999404036,0.13019999998807918,0.1436999999880797,0.1571999999880802,0.17059999999403885,0.18649999999999878,0.19679999998211883,0.21329999998211946,0.22629999998211758,0.23969999998807978,0.2530000000000001,0.2661999999880784]",,3,0,3,0,1,,,,
,,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,,,,,,,,,,,,,,,,,,"[-68.76644452187054,-49.96174644486021]","[56.87610154050295,63.16731016557851]",77.8,170,0,"[-45,-58,-65,-66,-66,-66,-66,-66,-66,-66,-66,-61,-52,-39,-20,0,22,42]","[-53,-58,-61,-61,-62,-62,-62,-62,-62,-62,-61,-54,-44,-31,-13,4,20,35]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0000999999940418661,0.01329999998212017,0.02650000000000219,0.039900000005960834,0.05309999999403914,0.06669999998808152,0.08009999999404016,0.09029999998211835,0.10640000000596217,0.11690000000596257,0.1305000000000014,0.14649999999999963,0.15990000000596183,0.17290000000595995,0.18640000000596046,0.19979999998211895,0.21300000000000097,0.2264000000059596]",,4,0,4,0,1,,,,
,,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,,,,,,,,,,,,,,,,,,"[56.87610154050295,63.16731016557851]","[-42.500000000000036,-73.61215932167727]",77.8,170,0,"[42,57,67,72,76,77,77,77,77,77,74,69,60,47,35,23,13,6,-1,-4,-5,-6,-8]","[35,45,53,58,62,62,62,62,62,58,49,38,21,1,-20,-39,-57,-69,-81,-86,-89,-91,-91]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00030000001192220793,0.013300000011920332,0.026400000005960322,0.03969999998808049,0.053400000005961346,0.06659999999403965,0.07680000001192155,0.09030000001192207,0.10390000000596089,0.11969999998807879,0.1331999999880793,0.14640000000596132,0.15990000000596183,0.17309999999404013,0.18680000001192099,0.19969999998808063,0.21309999999403928,0.22650000000000148,0.23990000000596012,0.25349999999999895,0.2664000000059623,0.277000000000001,0.29330000001192147]",,5,0,5,0,1,,,,
,,A000000000,2022-11-28_15h06.06.749,GoFitts,2022.2.4,Win32,75.17666516,,,,,,,,,,,,,,,,,,"[-42.500000000000036,-73.61215932167727]","[26.266444521870532,80.83980388508805]",77.8,170,0,"[-8,-8,-8,-8,-8,-10,-12,-14,-16,-17,-18,-19,-21,-23,-25,-25,-26,-26,-24,-16,-5,4,14,24,29]","[-91,-91,-91,-91,-91,-91,-88,-83,-77,-73,-70,-68,-67,-67,-66,-65,-64,-58,-50,-32,-12,7,25,42,55]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000119186552,0.013300000011920332,0.026099999994038114,0.036800000011918854,0.049900000005958844,0.06349999999999767,0.07690000000595987,0.09299999999999997,0.10680000001191914,0.11980000001192082,0.1329000000059608,0.14340000000595765,0.15680000001191985,0.17259999999403774,0.18680000001192099,0.19990000000596098,0.2131999999880776,0.22680000001192013,0.2365999999940378,0.25319999998807674,0.26659999999403894,0.27969999998807893,0.29299999999999926,0.3063000000119196,0.31669999998807796]",,6,0,6,0,1,,,,
