key_resp_4.keys,key_resp_4.rt,身分證字號,date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[237.5,0]","[-232.31005517427886,-49.37902656921778]",40.5,475,1,"[224,228.666748046875,228.666748046875,228.666748046875,228.666748046875,228.666748046875,236.666748046875,238,238,238,238,238,238,232.666748046875,208,181.3333740234375,163.3333740234375,48,-20.6666259765625,-88,-144,-184,-214,-238,-260.6666259765625,-277.33331298828125,-284,-298.6666259765625,-308,-318,-321.33331298828125,-323.33331298828125,-323.33331298828125,-323.33331298828125,-323.33331298828125,-320.6666259765625,-302,-280.6666259765625,-262,-251.333251953125,-239.333251953125]","[-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-6.66668701171875,-7.3333740234375,-11.3333740234375,-13.3333740234375,-16,-27.3333740234375,-39.3333740234375,-54.66668701171875,-67.3333740234375,-76,-80.66668701171875,-80.66668701171875,-80,-77.3333740234375,-76,-73.3333740234375,-72.66668701171875,-72.66668701171875,-72.66668701171875,-72.66668701171875,-72.66668701171875,-72.66668701171875,-72.66668701171875,-72.66668701171875,-70,-68.66668701171875,-68.66668701171875,-68,-66]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000022372774,0.01620000000298205,0.031800000000746564,0.03960000000149222,0.06650000000000134,0.07580000000074705,0.0998000000007444,0.11620000000297992,0.13280000000074565,0.14130000000074716,0.16610000000149228,0.17460000000149023,0.18770000000298026,0.20400000000000063,0.23280000000074708,0.2492000000029826,0.25780000000074565,0.2827000000029827,0.2991000000014914,0.3155000000000001,0.3324999999999996,0.3490000000000002,0.3654000000022357,0.3822000000029817,0.39880000000074745,0.4157000000029818,0.42440000000223677,0.44950000000000045,0.4660000000000011,0.4825000000000017,0.4907000000029811,0.5039000000022362,0.5328000000007442,0.5417000000029795,0.554000000000002,0.5712000000029818,0.5992000000029805,0.6140000000000008,0.633100000001491,0.6422000000029797,0.6660000000000004]",,14,0,14,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,0,0,1
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,return,0.734,"[299.3333740234375,74]","[-28.745327398604914,-273.49352122627516]",32.3,550,2,"[299.3333740234375,295.3333740234375,290.666748046875,288.666748046875,278,274,268.666748046875,262.666748046875,254.666748046875,245.3333740234375,239.3333740234375,233.3333740234375,226,218,210,198,190,181.3333740234375,174.666748046875,170,167.3333740234375,164,158.666748046875,152.666748046875,144.666748046875,138.666748046875,135.3333740234375,133.3333740234375,130,126,121.3333740234375,116,111.3333740234375,103.3333740234375,92.666748046875,77.3333740234375,59.3333740234375,40,28.666748046875,22.666748046875,10.666748046875,5.3333740234375,2.666748046875,0.666748046875,-1.333251953125,-1.333251953125,-6,-9.333251953125,-11.333251953125,-11.333251953125,-11.333251953125,-11.333251953125,-11.333251953125,-16.6666259765625]","[74,70.6666259765625,66,63.33331298828125,52.6666259765625,47.33331298828125,40,32,20,6.6666259765625,-4,-19.3333740234375,-34,-47.3333740234375,-59.3333740234375,-74.66668701171875,-82,-88.66668701171875,-92,-94,-96.66668701171875,-98.66668701171875,-101.3333740234375,-105.3333740234375,-113.3333740234375,-126,-146.66668701171875,-178.66668701171875,-192.66668701171875,-199.3333740234375,-207.3333740234375,-218,-228,-238,-246,-252,-257.3333740234375,-261.3333740234375,-264,-265.3333740234375,-268.66668701171875,-271.3333740234375,-272.66668701171875,-273.3333740234375,-274,-274,-276.66668701171875,-278.66668701171875,-280,-280,-280,-280,-280,-280]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0008999999985093154,0.016800000000745996,0.032899999998509344,0.040899999998512016,0.06700000000000017,0.08330000000074733,0.10000000000000142,0.11669999999925551,0.1333000000007445,0.15010000000149049,0.1666000000014911,0.18350000000000222,0.20039999999850977,0.2168999999985104,0.23389999999850986,0.2505000000000024,0.266800000000746,0.283600000001492,0.2983999999985123,0.31730000000074554,0.33380000000074617,0.3501000000014898,0.36650000000000205,0.38289999999851076,0.40000000000000213,0.4166000000014911,0.43360000000149057,0.4501000000014912,0.4668999999985104,0.48389999999850986,0.5008000000007478,0.5176000000014902,0.5341999999992559,0.5508000000007449,0.5673000000007455,0.5850000000000009,0.5995000000000026,0.6159999999999997,0.6328999999985108,0.6418999999985111,0.6666000000014911,0.6848999999985104,0.7011999999992575,0.7173000000007477,0.7341999999992552,0.7423999999985114,0.7676000000014902,0.7840000000000025,0.8011999999992554,0.8173000000007455,0.825800000000747,0.8508999999985107,0.859800000000746,0.8841000000014887]",,0,0,0,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-28.745327398604914,-273.49352122627516]","[-28.745327398604665,273.49352122627516]",32.3,550,2,"[-16.6666259765625,-24,-30,-36,-38,-41.333251953125,-43.333251953125,-48,-51.333251953125,-53.333251953125,-54.6666259765625,-54,-49.333251953125,-41.333251953125,-24.6666259765625,3.3333740234375,27.3333740234375,38.666748046875,40.666748046875,34,18.666748046875,-2.6666259765625,-15.333251953125,-26]","[-280,-280,-279.3333740234375,-276.66668701171875,-274,-271.3333740234375,-266,-257.3333740234375,-249.3333740234375,-244,-236.66668701171875,-226.66668701171875,-217.3333740234375,-202.66668701171875,-176.66668701171875,-109.3333740234375,-28,64,134.6666259765625,176.6666259765625,210,240,257.33331298828125,272]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000300000000741818,0.015800000000744774,0.03240000000223375,0.045999999999999375,0.06670000000297449,0.0829000000022333,0.09970000000297574,0.11649999999999494,0.13320000000297938,0.14990000000223347,0.16460000000148511,0.18310000000148818,0.19980000000074227,0.21640000000223125,0.23290000000223188,0.24930000000074415,0.26630000000074006,0.2831000000014896,0.29990000000223205,0.3163000000007443,0.3331000000014832,0.34999999999999076,0.3584999999999958,0.38310000000148037]",,1,0,1,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-28.745327398604665,273.49352122627516]","[84.9796734531105,-261.5405419811673]",32.3,550,2,"[-26,-27.333251953125,-28.6666259765625,-29.333251953125,-31.333251953125,-32.6666259765625,-34,-34,-34,-34,-34,-34,-34,-34,-34,-31.333251953125,-27.333251953125,-22,-17.333251953125,-12.6666259765625,-6.6666259765625,2,16.666748046875,40.666748046875,52.666748046875,65.3333740234375,74.666748046875,83.3333740234375,88,91.3333740234375,92,93.3333740234375,94.666748046875,97.3333740234375,100.666748046875,102.666748046875,104,104.666748046875,104,102.666748046875,100,98.666748046875,96,92.666748046875]","[272,275.33331298828125,278,282.6666564941406,290,296,302,305.33331298828125,308,308.6666564941406,308.6666564941406,308.6666564941406,308.6666564941406,308.6666564941406,308.6666564941406,294,278.6666564941406,257.33331298828125,234,202,169.33331298828125,124.6666259765625,70.6666259765625,-14,-57.3333740234375,-96,-124.66668701171875,-144,-156.66668701171875,-164.66668701171875,-170.66668701171875,-176,-182,-190,-196.66668701171875,-201.3333740234375,-206,-210,-215.3333740234375,-221.3333740234375,-229.3333740234375,-236.66668701171875,-244,-250]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000300000000741818,0.016800000000742443,0.03280000000074068,0.049400000002236766,0.0659999999999954,0.08280000000074494,0.09949999999999903,0.11620000000297637,0.13310000000149103,0.1494999999999962,0.16610000000148517,0.1826000000014858,0.19080000000074193,0.2162000000029778,0.22470000000297574,0.25010000000148835,0.26630000000074006,0.28300000000000125,0.29960000000149023,0.3162000000029792,0.3329000000022333,0.34970000000297574,0.3584999999999994,0.38290000000223046,0.3994000000022311,0.41530000000074097,0.43030000000074153,0.44890000000223296,0.46590000000223597,0.48230000000074114,0.49930000000074415,0.5164000000022355,0.5326000000014872,0.5495000000000019,0.5662000000029792,0.5747000000029772,0.5998000000007409,0.616500000000002,0.6329999999999956,0.6498000000007451,0.6663000000007457,0.6833000000007416,0.6998000000007423,0.7166000000014918]",,2,0,2,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[84.9796734531105,-261.5405419811673]","[-137.49999999999994,238.15698604072065]",32.3,550,2,"[92.666748046875,90.666748046875,90,86,84.666748046875,82,81.3333740234375,79.3333740234375,79.3333740234375,79.3333740234375,79.3333740234375,79.3333740234375,77.3333740234375,72,65.3333740234375,49.3333740234375,12,-44,-74.6666259765625,-84,-108.6666259765625,-116,-116.6666259765625,-116.6666259765625,-114.6666259765625,-114,-116.6666259765625,-120.6666259765625,-123.333251953125,-123.333251953125,-123.333251953125,-123.333251953125,-123.333251953125,-123.333251953125,-124.6666259765625,-128,-130.6666259765625]","[-250,-253.3333740234375,-254.66668701171875,-260.66668701171875,-263.3333740234375,-266,-268,-270.66668701171875,-271.3333740234375,-271.3333740234375,-271.3333740234375,-271.3333740234375,-262.66668701171875,-235.3333740234375,-206,-152,-75.3333740234375,25.33331298828125,74,90,130.6666259765625,147.33331298828125,157.33331298828125,166.6666259765625,176.6666259765625,188,199.33331298828125,208.66665649414062,215.33331298828125,216.66665649414062,216.66665649414062,216.66665649414062,216.66665649414062,216.66665649414062,218.66665649414062,222,224]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0007000000029790954,0.016400000002235515,0.02490000000223347,0.049800000000743694,0.06610000000149086,0.08230000000074256,0.0991000000014921,0.11590000000223455,0.132700000002977,0.14920000000297762,0.16610000000149228,0.17450000000000188,0.18840000000223256,0.2162000000029778,0.23199999999999932,0.24900000000000233,0.257700000002977,0.28330000000074307,0.298800000000746,0.3068000000007416,0.332400000002238,0.34899999999999665,0.36549999999999727,0.3824000000022352,0.3990000000000009,0.41550000000000153,0.4314999999999998,0.4482000000029771,0.4654000000022336,0.4819999999999993,0.4899000000022369,0.5159999999999982,0.5324999999999989,0.5407000000029782,0.5652000000029815,0.5818000000007473,0.5983000000007479]",,3,0,3,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-137.49999999999994,238.15698604072065]","[184.01091674868607,-204.36482700628335]",32.3,550,2,"[-130.6666259765625,-134,-135.333251953125,-135.333251953125,-135.333251953125,-134.6666259765625,-130.6666259765625,-128,-122,-114,-108,-81.333251953125,-54.6666259765625,-19.333251953125,23.3333740234375,67.3333740234375,144,189.3333740234375,218,231.3333740234375,236,237.3333740234375,240.666748046875,241.3333740234375,242,242,242.666748046875,242.666748046875,242.666748046875,242.666748046875,242.666748046875,238,232,206,193.3333740234375]","[224,225.33331298828125,225.33331298828125,225.33331298828125,225.33331298828125,221.33331298828125,216.66665649414062,215.33331298828125,210.66665649414062,206.6666259765625,202.6666259765625,185.33331298828125,167.33331298828125,134.6666259765625,92,40.6666259765625,-56,-121.3333740234375,-167.3333740234375,-192.66668701171875,-206.66668701171875,-212,-225.3333740234375,-230.66668701171875,-234,-236.66668701171875,-240.66668701171875,-242.66668701171875,-243.3333740234375,-243.3333740234375,-244,-242.66668701171875,-238.66668701171875,-220.66668701171875,-211.3333740234375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000148835397,0.017199999999256477,0.033100000001489605,0.05019999999925773,0.057899999998511475,0.08380000000074261,0.10030000000074324,0.1088000000007483,0.13400000000000034,0.15080000000074278,0.15930000000074784,0.1839999999999975,0.20039999999850977,0.21439999999851267,0.23360000000148773,0.2505000000000024,0.2671999999992565,0.2833999999985082,0.3003999999985112,0.3171000000014885,0.33369999999925426,0.3421999999992522,0.36730000000074625,0.3825000000000003,0.4008999999985079,0.4173000000007434,0.4343000000007464,0.45089999999851216,0.46750000000000114,0.4758000000007456,0.5013999999985117,0.5173999999985099,0.5260000000000034,0.5506000000014879,0.5671000000014885]",,4,0,4,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[184.01091674868607,-204.36482700628335]","[-222.4796734531105,161.64094438043014]",32.3,550,2,"[193.3333740234375,186,182.666748046875,181.3333740234375,181.3333740234375,180.666748046875,180.666748046875,179.3333740234375,179.3333740234375,179.3333740234375,179.3333740234375,179.3333740234375,179.3333740234375,169.3333740234375,154,132.666748046875,108.666748046875,72,18,-81.333251953125,-130.6666259765625,-156,-166.6666259765625,-170.6666259765625,-171.333251953125,-172.6666259765625,-176,-182,-190.6666259765625,-200,-217.333251953125,-223.333251953125,-225.333251953125,-226,-227.333251953125,-229.333251953125,-232.6666259765625,-235.333251953125,-236]","[-211.3333740234375,-206,-203.3333740234375,-202.66668701171875,-202.66668701171875,-201.3333740234375,-200.66668701171875,-200,-200,-200,-200,-200,-199.3333740234375,-192,-182.66668701171875,-167.3333740234375,-144,-108,-59.3333740234375,16,50.6666259765625,69.33331298828125,79.33331298828125,82.6666259765625,84,85.33331298828125,87.33331298828125,90.6666259765625,95.33331298828125,100.6666259765625,112.6666259765625,116.6666259765625,120,122.6666259765625,128.6666259765625,136,144.6666259765625,151.33331298828125,154.6666259765625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000399999998506928,0.016199999999251702,0.0323000000007454,0.049399999998506416,0.06589999999850704,0.08289999999851005,0.09939999999851068,0.11619999999925312,0.1328000000007421,0.14960000000148455,0.16460000000148511,0.17260000000148779,0.2001000000014912,0.216399999998508,0.2333000000007459,0.24969999999925108,0.2665000000000006,0.2831999999992547,0.29189999999850613,0.31639999999850943,0.33310000000148676,0.3496999999992525,0.366100000001488,0.38269999999925375,0.39969999999924966,0.415699999999255,0.43289999999850437,0.4496000000014888,0.4663000000007429,0.482999999999997,0.49960000000148597,0.5158000000007448,0.5323999999985105,0.5499999999999972,0.5666000000014861,0.5796999999992494,0.599499999999999,0.6133000000007414,0.6333000000007445]",,5,0,5,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-222.4796734531105,161.64094438043014]","[251.22500085171527,-111.85257684584504]",32.3,550,2,"[-236,-236,-236,-232.6666259765625,-230,-224.6666259765625,-220.6666259765625,-217.333251953125,-214.6666259765625,-208.6666259765625,-205.333251953125,-188,-180,-176.6666259765625,-161.333251953125,-154.6666259765625,-108.6666259765625,-60.6666259765625,-10.6666259765625,35.3333740234375,72,100.666748046875,126,144,160,164.666748046875,174,183.3333740234375,190.666748046875,200,212,223.3333740234375,226.666748046875,226.666748046875,226.666748046875,226.666748046875,226.666748046875,230.666748046875,240,248.666748046875]","[154.6666259765625,157.33331298828125,158.6666259765625,160.6666259765625,161.33331298828125,162,162,162,162,158.6666259765625,156,147.33331298828125,142.6666259765625,141.33331298828125,130.6666259765625,125.33331298828125,90.6666259765625,60,32.6666259765625,12.6666259765625,0,-9.3333740234375,-18.66668701171875,-27.3333740234375,-36.66668701171875,-39.3333740234375,-47.3333740234375,-53.3333740234375,-59.3333740234375,-66,-76,-87.3333740234375,-90,-90,-90,-90,-90,-93.3333740234375,-99.3333740234375,-102.66668701171875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999851403345,0.017099999997768123,0.03249999999999886,0.049500000000001876,0.06629999999702108,0.08289999999851005,0.09939999999851068,0.11650000000000205,0.13279999999701886,0.14989999999851022,0.15850000000000364,0.182699999999258,0.19969999999925392,0.20889999999851483,0.2330999999977692,0.2416999999992555,0.2661999999992588,0.2823999999985105,0.29919999999925295,0.31619999999925597,0.3325000000000031,0.34900000000000375,0.36599999999999966,0.3825999999977654,0.3995000000000033,0.4081999999992547,0.4335000000000022,0.4502999999970214,0.46650000000000347,0.48289999999850863,0.4992999999970209,0.5161999999992588,0.5331999999992547,0.5495000000000019,0.5662999999970211,0.5825999999977682,0.5964999999999989,0.6162999999970182,0.6326999999992537,0.6495000000000033]",,6,0,6,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[251.22500085171527,-111.85257684584504]","[-268.9905902017966,57.17571497488381]",32.3,550,2,"[248.666748046875,254,255.3333740234375,255.3333740234375,255.3333740234375,255.3333740234375,255.3333740234375,255.3333740234375,256.666748046875,260,261.3333740234375,261.3333740234375,260.666748046875,244.666748046875,176.666748046875,116,52,-10.6666259765625,-57.333251953125,-87.333251953125,-110,-130.6666259765625,-154,-177.333251953125,-200.6666259765625,-209.333251953125,-228.6666259765625,-230.6666259765625,-231.333251953125,-231.333251953125,-231.333251953125,-231.333251953125,-232.6666259765625,-236.6666259765625,-237.333251953125,-238.6666259765625,-239.333251953125,-248.6666259765625,-252,-262.6666259765625]","[-102.66668701171875,-103.3333740234375,-103.3333740234375,-103.3333740234375,-103.3333740234375,-103.3333740234375,-103.3333740234375,-103.3333740234375,-103.3333740234375,-103.3333740234375,-103.3333740234375,-103.3333740234375,-103.3333740234375,-99.3333740234375,-84.66668701171875,-71.3333740234375,-60,-50,-42.66668701171875,-35.3333740234375,-28.66668701171875,-21.3333740234375,-11.3333740234375,-1.3333740234375,6.6666259765625,9.33331298828125,16,17.33331298828125,17.33331298828125,17.33331298828125,17.33331298828125,17.33331298828125,19.33331298828125,22.6666259765625,24.6666259765625,26.6666259765625,28.6666259765625,42,44.6666259765625,54]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000297670795,0.015900000002233128,0.032100000001491935,0.049400000002236766,0.06620000000297921,0.08260000000149148,0.09930000000074557,0.1075000000000017,0.12130000000074403,0.14960000000149165,0.1664000000022341,0.18299999999999983,0.1917000000029816,0.20430000000074244,0.23280000000074352,0.2494000000022325,0.2661000000014866,0.2827000000029827,0.29910000000148784,0.31610000000149086,0.3329000000022333,0.3496000000014874,0.3663000000007415,0.383100000001491,0.3994999999999962,0.40800000000000125,0.43220000000297887,0.449300000000747,0.46640000000223125,0.4829000000022319,0.49150000000000205,0.5042000000029816,0.5211000000014891,0.5497000000029786,0.5661000000014909,0.5829000000022333,0.5914000000022313,0.616500000000002,0.6300000000000026,0.64970000000298]",,7,0,7,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-268.9905902017966,57.17571497488381]","[275,0]",32.3,550,2,"[-262.6666259765625,-270.6666259765625,-273.33331298828125,-273.33331298828125,-273.33331298828125,-273.33331298828125,-273.33331298828125,-273.33331298828125,-271.33331298828125,-262,-245.333251953125,-204,-186.6666259765625,-104,-45.333251953125,4,46,85.3333740234375,115.3333740234375,144,156,181.3333740234375,192.666748046875,198.666748046875,206,213.3333740234375,220,222,222,222,222,232,248.666748046875,256.666748046875,274,275.3333740234375]","[54,57.33331298828125,58,58,58,58,58,58,58,57.33331298828125,54,47.33331298828125,44.6666259765625,35.33331298828125,32.6666259765625,30.6666259765625,29.33331298828125,26.6666259765625,26.6666259765625,26.6666259765625,26.6666259765625,28,29.33331298828125,29.33331298828125,29.33331298828125,30,30,30.6666259765625,30.6666259765625,30.6666259765625,30.6666259765625,29.33331298828125,26,23.33331298828125,16.6666259765625,16]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000399999998506928,0.01659999999775863,0.03239999999851051,0.048799999997015675,0.06419999999925352,0.08149999999999835,0.08989999999850795,0.10389999999850374,0.13139999999850716,0.14929999999701948,0.15759999999776397,0.1823999999985091,0.1901999999992512,0.21599999999999397,0.23219999999925278,0.24839999999850448,0.2653999999985075,0.282599999997764,0.29919999999925295,0.31619999999924886,0.32499999999999574,0.3501999999992549,0.3661999999992531,0.38299999999999557,0.39939999999850784,0.4160999999977619,0.43299999999999983,0.44929999999701664,0.46579999999701727,0.4824999999999946,0.49909999999776034,0.5160999999977633,0.5326999999992523,0.5413999999985037,0.5661999999992489,0.5829999999999984]",,8,0,8,0,1,,,,
,,123,2024-08-05_15h30.14.246,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[275,0]","[-268.9905902017966,-57.175714974883746]",32.3,550,2,"[275.3333740234375,275.3333740234375,276,276.666748046875,279.3333740234375,284,292,296,296,296,296,296,296.666748046875,290,275.3333740234375,251.3333740234375,216,162,96.666748046875,31.3333740234375,-28.6666259765625,-74.6666259765625,-111.333251953125,-148.6666259765625,-170,-188,-200.6666259765625,-216,-228,-237.333251953125,-242.6666259765625,-246,-247.333251953125,-248.6666259765625,-249.333251953125,-250,-250,-250,-250,-250.6666259765625,-252,-254]","[16,16,13.33331298828125,11.33331298828125,8.6666259765625,4.6666259765625,0,-2,-2,-2,-2,-2,-3.3333740234375,-5.3333740234375,-6.66668701171875,-7.3333740234375,-8.66668701171875,-8.66668701171875,-8.66668701171875,-8.66668701171875,-8.66668701171875,-14.66668701171875,-21.3333740234375,-25.3333740234375,-28,-32,-36.66668701171875,-40.66668701171875,-44.66668701171875,-45.3333740234375,-45.3333740234375,-46.66668701171875,-46.66668701171875,-46.66668701171875,-47.3333740234375,-49.3333740234375,-50,-50,-50,-51.3333740234375,-54,-56.66668701171875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999851403345,0.016099999997770453,0.0328999999985129,0.04939999999851352,0.06639999999851653,0.0827999999970217,0.09989999999851307,0.11600000000000676,0.13250000000000028,0.14769999999926142,0.16600000000000392,0.182699999999258,0.19959999999776556,0.2160999999977662,0.2330000000000041,0.24989999999851165,0.26600000000000534,0.2831999999992618,0.299599999997767,0.31619999999925597,0.3330999999977706,0.34989999999851307,0.3663999999985137,0.3830999999977678,0.4000000000000057,0.4166999999992598,0.43250000000000455,0.4490999999977703,0.4658999999985127,0.48239999999851335,0.49900000000000233,0.5156999999992564,0.5322999999970222,0.5491999999992601,0.5657999999970258,0.5822999999970264,0.5990999999977689,0.6155999999977695,0.6322999999970236,0.6400999999977657,0.6661999999992574,0.6830000000000069]",,9,0,9,0,1,,,,
