key_resp_4.keys,key_resp_4.rt,身分證字號,date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
return,4.0246,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,"[44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,44.79998779296875,41.60003662109375,32.79998779296875,21.60003662109375,13.60003662109375,7.20001220703125,4.79998779296875,4.79998779296875,4.79998779296875,4,4,4,8,14.4000244140625,36,70.4000244140625,108.79998779296875,148,188,223.20001220703125,262.4000244140625,286.4000244140625,298.4000244140625,298.4000244140625,298.4000244140625,298.4000244140625,298.4000244140625,298.4000244140625,298.4000244140625,298.4000244140625,298.4000244140625,298.4000244140625,298.4000244140625,299.2000732421875,300,302.4000244140625,307.2000732421875,313.5999755859375,321.5999755859375,332.800048828125,339.2000732421875,343.2000732421875,345.5999755859375,345.5999755859375,346.4000244140625,347.2000732421875,347.2000732421875,347.2000732421875,347.2000732421875,347.2000732421875,347.2000732421875,347.2000732421875,347.2000732421875,347.2000732421875,347.2000732421875,347.2000732421875,345.5999755859375,335.2000732421875,317.5999755859375,285.5999755859375,248,203.20001220703125,154.4000244140625,92,51.20001220703125,12.79998779296875,-16,-36,-49.5999755859375,-53.5999755859375,-56,-64.79998779296875,-67.20001220703125,-70.39996337890625,-72.79998779296875,-72.79998779296875,-72.79998779296875,-72,-68.79998779296875,-66.39996337890625,-64,-58.39996337890625,-52.79998779296875,-47.20001220703125,-41.5999755859375,-36,-31.20001220703125,-24.79998779296875,-22.39996337890625,-22.39996337890625,11.20001220703125,16.79998779296875,16.79998779296875,16,14.4000244140625,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,11.20001220703125,7.20001220703125,3.20001220703125,-10.39996337890625,-38.39996337890625,-64,-103.20001220703125,-141.5999755859375,-178.39996337890625,-217.5999755859375,-251.20001220703125,-280.79998779296875,-290.3999938964844,-294.3999938964844,-295.1999816894531,-295.1999816894531,-295.1999816894531,-295.1999816894531,-295.1999816894531,-295.1999816894531,-297.6000061035156,-300,-302.3999938964844,-307.1999816894531,-315.1999816894531,-326.3999938964844,-339.1999816894531,-352,-359.1999816894531,-360.79998779296875,-361.6000061035156,-361.6000061035156,-361.6000061035156,-361.6000061035156,-361.6000061035156,-361.6000061035156,-361.6000061035156,-361.6000061035156,-361.6000061035156,-361.6000061035156,-361.6000061035156,-360.79998779296875,-345.6000061035156,-316.79998779296875,-275.1999816894531,-212,-166.39996337890625,-128,-95.20001220703125,-64,-50.39996337890625,-43.20001220703125,-41.5999755859375,-40,-40,-36.79998779296875,-34.39996337890625,-31.20001220703125,-27.20001220703125,-24,-21.5999755859375,-18.39996337890625,-12.79998779296875]","[57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,57.600006103515625,56.79998779296875,52.79998779296875,48.79998779296875,47.199981689453125,46.399993896484375,46.399993896484375,46.399993896484375,46.399993896484375,49.600006103515625,55.199981689453125,63.199981689453125,68.79998779296875,71.19998168945312,71.19998168945312,64,52.79998779296875,40,21.600006103515625,3.199981689453125,-8.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-12.800018310546875,-10.399993896484375,-9.600006103515625,-8,-5.600006103515625,-1.600006103515625,2.399993896484375,8,9.600006103515625,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,11.199981689453125,12.79998779296875,23.199981689453125,46.399993896484375,89.60000610351562,130.39999389648438,173.60000610351562,219.1999969482422,263.1999969482422,290.3999938964844,314.4000015258789,333.5999984741211,351.1999969482422,372,384.79999923706055,401.6000003814697,428.7999999523163,432,432,432,432,432,429.59999990463257,420.80000019073486,412,400.79999923706055,392,384,377.5999984741211,373.5999984741211,370.39999771118164,367.1999969482422,360.7999954223633,359.1999969482422,359.1999969482422,329.5999984741211,326.4000015258789,326.4000015258789,332,336.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,340.7999954223633,334.4000015258789,321.5999984741211,300,262.3999938964844,227.1999969482422,177.59999084472656,136,91.19998168945312,52,17.600006103515625,-4.800018310546875,-7.20001220703125,-7.20001220703125,-7.20001220703125,-6.399993896484375,-6.399993896484375,-6.399993896484375,-6.399993896484375,-6.399993896484375,-4.800018310546875,-2.399993896484375,-0.800018310546875,2.399993896484375,5.600006103515625,7.199981689453125,7.199981689453125,2.399993896484375,-2.399993896484375,-4,-4.800018310546875,-4.800018310546875,-4.800018310546875,-4.800018310546875,-4.800018310546875,-4.800018310546875,-4.800018310546875,-4.800018310546875,-4.800018310546875,-4.800018310546875,-4.800018310546875,-8,-18.399993896484375,-38.399993896484375,-67.20001220703125,-112,-149.60003662109375,-186.4000244140625,-219.20001220703125,-256.79998779296875,-280,-294.4000244140625,-304.79998779296875,-310.4000244140625,-315.20001220703125,-324.79998779296875,-335.20001220703125,-346.4000244140625,-351.20001220703125,-356.79998779296875,-359.20001220703125,-361.60003662109375,-364.79998779296875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0032000000029803743,0.020200000002979834,0.03129999999701916,0.04809999999404013,0.06429999999702041,0.08099999999999952,0.09759999999404023,0.11470000000297986,0.13140000000596075,0.14820000000297995,0.1647999999970189,0.18140000000595968,0.1980000000000004,0.2147999999970196,0.23109999999403996,0.2482000000029796,0.2647999999970203,0.2814000000059611,0.29800000000000004,0.314599999994039,0.33129999999701987,0.34809999999403907,0.3645999999940397,0.3812000000029805,0.3979000000059596,0.4147000000029806,0.4312999999970195,0.4480999999940387,0.4647000000029795,0.4812999999970202,0.4980999999940394,0.5150000000000006,0.5312999999970192,0.5480999999940401,0.564599999994039,0.5812999999970199,0.5980999999940391,0.6142999999970193,0.6309000000059601,0.6477000000029793,0.66420000000298,0.6812999999970195,0.69770000000298,0.7144000000059609,0.7305999999940394,0.7477000000029808,0.7649000000059605,0.7814999999999994,0.7980999999940401,0.8147000000029809,0.8307999999970193,0.8482000000029792,0.8642999999970193,0.8804000000059595,0.8970000000000002,0.9139000000059596,0.9307000000029806,0.9472999999970195,0.964299999997019,0.9809000000059598,0.9974000000059604,1.0142000000029796,1.03059999999404,1.0474999999999994,1.0644000000059606,1.0809000000059594,1.0975999999940402,1.1142999999970193,1.1305999999940397,1.147499999999999,1.16579999999702,1.1805999999940386,1.1974000000059597,1.2139000000059603,1.2307000000029795,1.2479999999999993,1.263799999997019,1.2804000000059599,1.2969000000059605,1.3140999999940401,1.3302999999970204,1.3470999999940396,1.3637000000029804,1.3804000000059595,1.3970999999940386,1.4137000000029794,1.4307000000029806,1.4480999999940387,1.4640000000000004,1.4807999999970196,1.49709999999404,1.5135999999940388,1.5307000000029802,1.5467000000029802,1.5637000000029797,1.580700000002981,1.59740000000596,1.6135000000000002,1.6302999999970194,1.6472000000029805,1.6637999999970194,1.68029999999702,1.6969000000059609,1.7134000000059597,1.7305999999940394,1.7469000000059598,1.7635000000000005,1.78059999999404,1.7967000000029802,1.8137999999970198,1.8305000000000007,1.846700000002981,1.8637999999970187,1.879999999999999,1.8972999999970188,1.9139000000059596,1.930799999997019,1.946799999997019,1.9630999999940393,1.9797999999970202,1.9972999999970202,2.0140999999940394,2.03040000000596,2.0470000000000006,2.0634999999999994,2.0810999999940396,2.0969000000059594,2.11320000000298,2.1302000000029793,2.1470000000000002,2.1634000000059608,2.18029999999702,2.1970999999940393,2.21370000000298,2.230299999997019,2.24690000000596,2.2632999999970203,2.2800999999940395,2.2969000000059605,2.31379999999702,2.32990000000596,2.3465000000000007,2.36320000000298,2.380099999994039,2.3972000000029805,2.4134000000059608,2.4299999999999997,2.446799999997019,2.4634000000059597,2.4799000000059603,2.49709999999404,2.513799999997019,2.5299999999999994,2.5467999999970203,2.563200000002981,2.58,2.5970999999940396,2.6137999999970187,2.63509999999404,2.6692000000029807,2.688200000002981,2.702700000002981,2.7189999999999994,2.736400000005961,2.7527000000029798,2.76909999999404,2.7850999999940402,2.8017999999970193,2.81829999999702,2.834799999997019,2.8529999999999998,2.868400000005961,2.88509999999404,2.9015999999940387,2.9187999999970202,2.9355999999940394,2.952599999994039,2.9692000000029797,2.98559999999404,3.002200000002981,3.01890000000596,3.035499999999999,3.0527000000029805,3.069099999994039,3.08720000000298,3.1025999999940392,3.11920000000298,3.135799999997019,3.153099999994039,3.1687999999970202,3.18590000000596,3.202799999997021,3.2194999999999983,3.2350999999940395,3.252099999994039,3.2692000000029804,3.28490000000596,3.301599999994041,3.3184999999999985,3.3349000000059608,3.3514000000059614,3.368299999997019,3.385,3.401799999997019,3.419500000000001,3.4352000000029808]",return,1.4323,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,,,,,,,,,,,,,,return,0.6444,,,,,,,,,,,,,,,,,,,,,,,
,,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,,,,,,,,,,,,,,,,return,0.4934,"[24,8.79998779296875]","[33.45653031794292,-37.1572412738697]",80,100,0,"[24,24,24,24,24,24,24,20.79998779296875,20.79998779296875,17.60003662109375,16,14.4000244140625,14.4000244140625,13.60003662109375,12.79998779296875,9.60003662109375,9.60003662109375,9.60003662109375,8.79998779296875,8.79998779296875,5.60003662109375,4,4,4.79998779296875]","[8.79998779296875,8.79998779296875,8.79998779296875,8.79998779296875,8.79998779296875,11.199981689453125,15.199981689453125,20.79998779296875,23.199981689453125,27.199981689453125,29.600006103515625,31.199981689453125,31.199981689453125,32,33.600006103515625,36,36,36,36,36,27.199981689453125,14.399993896484375,0.79998779296875,-16.800018310546875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.002199999988079071,0.016199999988078417,0.03279999999701744,0.04899999999999949,0.06529999999701985,0.08379999999701937,0.10079999999701883,0.1170999999940392,0.1338999999910584,0.14899999999999736,0.16549999999999798,0.18239999999105905,0.1993999999910585,0.2161999999880777,0.23319999998807717,0.24959999999403948,0.2660999999940401,0.28269999998807904,0.29979999999702045,0.3162999999970175,0.33289999999106,0.3498999999910595,0.3666999999880787,0.3832999999970177]",,0,0,0,0,1,,,,
,,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,,,,,,,,,,,,,,,,,,"[33.45653031794292,-37.1572412738697]","[-40.450849718747364,29.38926261462366]",80,100,0,"[4.79998779296875,10.4000244140625,17.60003662109375,25.60003662109375,29.60003662109375,30.4000244140625,31.20001220703125,31.20001220703125,32,32,32,32,32,32,30.4000244140625,29.60003662109375,27.20001220703125,26.4000244140625,22.4000244140625,19.20001220703125,16,9.60003662109375,-3.20001220703125,-18.39996337890625]","[-16.800018310546875,-24.800018310546875,-30.399993896484375,-30.399993896484375,-30.399993896484375,-30.399993896484375,-29.600006103515625,-29.600006103515625,-29.600006103515625,-29.600006103515625,-29.600006103515625,-29.600006103515625,-29.600006103515625,-29.600006103515625,-29.600006103515625,-29.600006103515625,-31.20001220703125,-31.20001220703125,-31.20001220703125,-31.20001220703125,-28,-19.20001220703125,4,32.79998779296875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059605213,0.014900000005958702,0.031200000002979067,0.048500000000000654,0.06490000000595941,0.08140000000596004,0.0982999999970211,0.11490000000596012,0.1322000000029817,0.14849999999999852,0.16529999999702127,0.18229999999702073,0.19860000000894118,0.21529999999701843,0.2327000000029784,0.2494000000059593,0.26599999999999824,0.282799999997021,0.29910000000894144,0.3157999999970187,0.33279999999701815,0.3497000000029793,0.3657000000029811,0.3811000000089422]",,1,0,1,0,1,,,,
,,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,,,,,,,,,,,,,,,,,,"[-40.450849718747364,29.38926261462366]","[45.67727288213005,-20.336832153790006]",80,100,0,"[-18.39996337890625,-35.20001220703125,-42.39996337890625,-46.39996337890625,-51.20001220703125,-52.79998779296875,-55.20001220703125,-55.20001220703125,-57.5999755859375,-57.5999755859375,-48.79998779296875,-33.5999755859375,-13.5999755859375,12.79998779296875,28.79998779296875]","[32.79998779296875,60.79998779296875,72,74.39999389648438,74.39999389648438,73.60000610351562,72,72,69.60000610351562,66.39999389648438,53.600006103515625,36.79998779296875,19.199981689453125,3.199981689453125,-7.20001220703125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.01659999999403894,0.03320000000298151,0.05000000000000071,0.06659999999403965,0.08359999999403911,0.10009999999403973,0.1163999999910601,0.13370000000297821,0.14989999999106018,0.16689999999105964,0.1832999999970184,0.1999999999999993,0.217200000002979,0.23370000000297964]",,2,0,2,0,1,,,,
,,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,,,,,,,,,,,,,,,,,,"[45.67727288213005,-20.336832153790006]","[-48.907380036690284,10.395584540887965]",80,100,0,"[28.79998779296875,37.60003662109375,40,41.60003662109375,41.60003662109375,41.60003662109375,41.60003662109375,39.20001220703125,37.60003662109375,35.20001220703125,31.20001220703125,26.4000244140625,20,14.4000244140625,0,-24.79998779296875]","[-7.20001220703125,-10.399993896484375,-12,-12.800018310546875,-16,-20,-22.399993896484375,-23.20001220703125,-19.20001220703125,-14.399993896484375,-8.800018310546875,-3.20001220703125,1.600006103515625,5.600006103515625,10.399993896484375,12.79998779296875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059605213,0.017299999997018034,0.03249999999999886,0.049100000008941436,0.06570000000298037,0.08270000000297983,0.09940000000596072,0.11620000000297992,0.13250000000000028,0.1487999999970171,0.16679999999701778,0.1832999999970184,0.20010000000894124,0.21599999999999753,0.2332000000029808,0.24879999999701852]",,3,0,3,0,1,,,,
,,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,,,,,,,,,,,,,,,,,,"[-48.907380036690284,10.395584540887965]","[50,0]",80,100,0,"[-24.79998779296875,-49.5999755859375,-70.39996337890625,-77.5999755859375,-80,-77.5999755859375,-56,-34.39996337890625,-18.39996337890625,-12,-8.79998779296875,-5.5999755859375,-1.5999755859375,0.79998779296875,4.79998779296875,11.20001220703125,19.20001220703125]","[12.79998779296875,12.79998779296875,12,8.79998779296875,6.399993896484375,3.199981689453125,-1.600006103515625,-6.399993896484375,-9.600006103515625,-11.20001220703125,-12.800018310546875,-14.399993896484375,-16.800018310546875,-18.399993896484375,-20,-20,-19.20001220703125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00030000001192220793,0.016100000008943738,0.032700000002982677,0.05010000000894266,0.06660000000894328,0.07770000000298083,0.10140000000596316,0.1161000000089416,0.13380000001192371,0.15040000000596265,0.16620000000298063,0.1828000000119232,0.20010000000894124,0.21660000000894186,0.23330000001192275,0.25020000000298026,0.26680000001192283]",,4,0,4,0,1,,,,
,,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,,,,,,,,,,,,,,,,,,"[50,0]","[-48.907380036690284,-10.395584540887953]",80,100,0,"[19.20001220703125,24.79998779296875,29.60003662109375,30.4000244140625,31.20001220703125,31.20001220703125,32,32,26.4000244140625,8.79998779296875,-12.79998779296875]","[-19.20001220703125,-14.399993896484375,-9.600006103515625,-8,-6.399993896484375,-6.399993896484375,-6.399993896484375,-5.600006103515625,-5.600006103515625,-5.600006103515625,-5.600006103515625]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[0.0007000000029790954,0.015999999999998238,0.0329999999999977,0.04920000000297975,0.06599999999999895,0.08259999999403789,0.09929999999701877,0.1157999999970194,0.13240000000595842,0.14940000000595788,0.16570000000297824]",,5,0,5,0,1,,,,
,,A000000000,2022-11-30_10h59.02.803,GoFitts,2022.2.4,Win32,60.54734803,,,,,,,,,,,,,,,,,,"[-48.907380036690284,-10.395584540887953]","[45.67727288213004,20.336832153790006]",80,100,0,"[-12.79998779296875,-28,-28.79998779296875,-29.5999755859375,-24,-10.39996337890625,-2.39996337890625,-2.39996337890625,-2.39996337890625,-7.20001220703125,-20.79998779296875,-48,-60.79998779296875,-72.79998779296875,-73.5999755859375,-73.5999755859375,-68.79998779296875,-51.20001220703125,-24.79998779296875,7.20001220703125]","[-5.600006103515625,-5.600006103515625,-5.600006103515625,-4.800018310546875,-2.399993896484375,0.79998779296875,3.199981689453125,3.199981689453125,3.199981689453125,0,-6.399993896484375,-13.600006103515625,-20,-21.600006103515625,-21.600006103515625,-21.600006103515625,-19.20001220703125,-6.399993896484375,3.199981689453125,18.399993896484375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.016099999994040104,0.03300000000000125,0.05090000000596362,0.06709999999404204,0.08450000000000202,0.10000000000000142,0.11600000000000321,0.13259999999404215,0.1502000000029824,0.16679999999702133,0.18340000000596035,0.20029999999702142,0.21629999999701965,0.23300000000000054,0.24900000000000233,0.26309999999404,0.2832000000029815,0.2992999999970216,0.3162999999970211]",,6,0,6,0,1,,,,
