身分證字號,date,expName,psychopyVersion,OS,frameRate,from,to,w,a,id,sequence_loop.thisN,enter_time,leave_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
Y111111111,2024-11-27_19h39.33.640,GoFitts,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,
Y111111111,2024-11-27_19h39.33.640,GoFitts,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,
Y111111111,2024-11-27_19h39.33.640,GoFitts,2023.2.3,Win32,60.24096386,"[93.64288330078125,-112.50006103515625]","[-139.25918342363886,241.2039811102962]",43,557.0367337,4.75,0,1.691,1.1084,"[93.64288330078125,98.78570556640625,99.64288330078125,99.64288330078125,99.64288330078125,99.64288330078125,101.35723876953125,108.21429443359375,112.5,114.21429443359375,123.64288330078125,134.78570556640625,142.5,151.0714111328125,157.9287109375,162.21429443359375,166.5,171.64288330078125,175.0714111328125,169.9287109375,163.0714111328125,157.0714111328125,150.21429443359375,147.64288330078125,146.78570556640625,145.0714111328125,143.35723876953125,133.9287109375,121.9287109375,115.9287109375,109.9287109375,90.21429443359375,75.64288330078125,54.21429443359375,30.21435546875,2.78570556640625,-23.78564453125,-47.78564453125,-60.642822265625,-66.642822265625,-70.07135009765625,-74.35711669921875,-82.9285888671875,-97.49993896484375,-107.78564453125,-111.2142333984375,-112.9285888671875,-112.9285888671875,-112.9285888671875,-112.9285888671875,-112.9285888671875,-114.642822265625,-120.642822265625,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-124.9285888671875,-125.78564453125,-124.9285888671875,-120.642822265625,-113.78564453125,-104.35711669921875,-94.07135009765625,-85.49993896484375,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-82.07135009765625,-80.35711669921875,-80.35711669921875,-80.35711669921875,-80.35711669921875,-80.35711669921875,-80.35711669921875,-82.9285888671875,-88.07135009765625,-99.2142333984375,-116.35711669921875,-127.49993896484375,-136.07135009765625,-139.49993896484375,-140.35711669921875,-140.35711669921875,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375]","[-112.50006103515625,-110.78564453125,-109.92864990234375,-109.92864990234375,-107.357177734375,-104.78564453125,-104.78564453125,-104.78564453125,-104.78564453125,-104.78564453125,-101.357177734375,-98.78564453125,-98.78564453125,-94.50006103515625,-89.357177734375,-85.0714111328125,-81.64288330078125,-75.64288330078125,-73.0714111328125,-71.357177734375,-71.357177734375,-72.21435546875,-74.78564453125,-74.78564453125,-74.78564453125,-74.78564453125,-73.0714111328125,-69.64288330078125,-58.50006103515625,-49.92864990234375,-28.5,15.21429443359375,42.642822265625,74.35714721679688,106.0714111328125,138.642822265625,163.49996948242188,184.92855834960938,199.49996948242188,209.7856903076172,217.5,224.35714721679688,233.7856903076172,240.642822265625,245.78570556640625,246.642822265625,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,247.50001525878906,241.5,214.92857360839844,186.642822265625,155.78567504882812,123.21429443359375,84.642822265625,55.500030517578125,46.0714111328125,46.0714111328125,46.0714111328125,46.0714111328125,46.0714111328125,46.0714111328125,46.0714111328125,46.0714111328125,46.0714111328125,46.0714111328125,46.0714111328125,46.0714111328125,44.357147216796875,40.928558349609375,35.78564453125,31.500030517578125,31.500030517578125,31.500030517578125,31.500030517578125,31.500030517578125,31.500030517578125,37.500030517578125,50.357147216796875,79.5,116.35711669921875,149.78567504882812,180.642822265625,206.357177734375,219.2142791748047,222.642822265625,226.07142639160156,230.35714721679688,231.2142791748047,233.7856903076172,233.7856903076172,233.7856903076172,233.7856903076172,233.7856903076172,233.7856903076172,233.7856903076172,236.35714721679688,238.92857360839844,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.024599999999978195,0.03440000000002641,0.04180000000004469,0.057300000000047646,0.07770000000007116,0.0975000000000037,0.1073000000000448,0.12390000000002743,0.14040000000002806,0.15709999999997848,0.1740999999999815,0.19250000000000256,0.20709999999997564,0.22380000000004685,0.24040000000002237,0.2574000000000254,0.2740000000000009,0.29040000000002664,0.30690000000002726,0.3237000000000734,0.3404000000000238,0.3570999999999813,0.37380000000004543,0.39040000000002806,0.4070999999999785,0.4237000000000748,0.4404000000000252,0.4573000000000462,0.47400000000000375,0.4904000000000224,0.5070999999999799,0.5237000000000691,0.5404000000000266,0.5570000000000022,0.5737000000000734,0.5904000000000238,0.6070999999999813,0.6237000000000705,0.640500000000003,0.6572000000000742,0.6739999999999995,0.6903000000000503,0.7070999999999756,0.7238000000000469,0.7403000000000475,0.7570999999999799,0.7732000000000738,0.7899000000000242,0.8065999999999818,0.8240999999999801,0.8404000000000238,0.8605000000000018,0.8737000000000705,0.8900000000000006,0.9065999999999761,0.9232000000000724,0.9399000000000228,0.9565999999999804,0.9733000000000516,0.9898000000000451,1.0065000000000026,1.0234999999999985,1.0399000000000242,1.0567000000000704,1.073200000000071,1.090300000000049,1.1089000000000269,1.1235999999999748,1.1400999999999755,1.1568000000000467,1.173599999999979,1.1902000000000683,1.2069000000000258,1.2233000000000516,1.240000000000002,1.2565999999999775,1.2732000000000738,1.2898000000000494,1.3064000000000249,1.3230999999999753,1.3398000000000465,1.356500000000004,1.3732000000000681,1.3899000000000257,1.4069000000000216,1.4235000000000042,1.4405000000000001,1.4570000000000007,1.473099999999981,1.489900000000027,1.5065000000000026,1.5230999999999781,1.5399000000000242,1.5570000000000022,1.5737000000000734,1.5904000000000238,1.6070999999999813,1.6237000000000705,1.640400000000028,1.6572000000000742,1.6739000000000246,1.6910999999999774,1.7070000000000007,1.7235999999999763,1.7402000000000726,1.756900000000023,1.7732000000000738,1.7899000000000242,1.8064999999999998,1.8233000000000459,1.8399000000000214,1.8567000000000746,1.8738000000000454,1.8902000000000712,1.9069000000000216,1.9232000000000724,1.939800000000048,1.9564999999999984,1.9732000000000696,1.989800000000045,2.0065000000000026,2.023200000000074,2.0399000000000242,2.0564999999999998,2.0730999999999753,2.0898000000000465,2.106500000000004,2.123200000000068,2.143300000000046,2.156500000000001,2.1730999999999767,2.189800000000048,2.206800000000051]",0,0,0,0,1,,,,
Y111111111,2024-11-27_19h39.33.640,GoFitts,2023.2.3,Win32,60.24096386,"[-139.25918342363886,241.2039811102962]","[186.365163690598,-206.9794831229691]",43,557.0367337,4.75,0,1.0797,0.2959,"[-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-141.2142333984375,-139.49993896484375,-120.642822265625,-83.78564453125,-41.78564453125,1.0714111328125,37.0714111328125,57.64288330078125,73.9287109375,83.35723876953125,85.0714111328125,87.64288330078125,91.9287109375,97.9287109375,100.5,105.64288330078125,113.35723876953125,122.78570556640625,126.21429443359375,126.21429443359375,126.21429443359375,126.21429443359375,127.9287109375,127.9287109375,127.9287109375,127.9287109375,127.9287109375,127.9287109375,128.78570556640625,129.64288330078125,130.5,132.21429443359375,135.64288330078125,137.35723876953125,139.0714111328125,139.0714111328125,139.0714111328125,139.0714111328125,139.9287109375,142.5,145.0714111328125,152.78570556640625,157.0714111328125,157.9287109375,157.9287109375,157.9287109375,157.9287109375,159.64288330078125,164.78570556640625,171.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125]","[240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,240.642822265625,235.5,178.0714111328125,114.642822265625,35.78564453125,-50.78564453125,-142.50006103515625,-219.64288330078125,-258.21435546875,-282.21435546875,-285.64288330078125,-289.0714111328125,-290.7857666015625,-294.21435546875,-295.92864990234375,-297.64288330078125,-301.92864990234375,-304.5,-304.5,-304.5,-304.5,-304.5,-295.92864990234375,-285.64288330078125,-273.64288330078125,-263.357177734375,-254.7857666015625,-249.64288330078125,-244.50006103515625,-241.92864990234375,-241.0714111328125,-237.64288330078125,-233.357177734375,-231.64288330078125,-230.7857666015625,-230.7857666015625,-230.7857666015625,-230.7857666015625,-229.92864990234375,-228.21435546875,-227.357177734375,-223.92864990234375,-223.0714111328125,-223.0714111328125,-223.0714111328125,-223.0714111328125,-221.357177734375,-217.92864990234375,-215.357177734375,-211.92864990234375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.012000000000000455,0.028700000000064563,0.04530000000004719,0.06199999999999761,0.07870000000006883,0.09530000000004435,0.11199999999999477,0.12860000000009109,0.1454000000000235,0.16199999999999903,0.17870000000007025,0.19530000000004577,0.2119999999999962,0.2287000000000674,0.24540000000001783,0.26220000000007104,0.27910000000009205,0.2959999999999994,0.3123000000000431,0.3290000000000006,0.34570000000006473,0.36240000000002226,0.3791000000000935,0.3956000000000941,0.4123000000000445,0.42899999999999494,0.44570000000006615,0.4624999999999986,0.4789999999999992,0.4957000000000704,0.5124000000000208,0.529100000000092,0.5458000000000425,0.5625,0.5786000000000939,0.5953000000000443,0.6119000000000199,0.6289999999999978,0.6458000000000439,0.6628000000000469,0.67890000000002,0.6957000000000662,0.7124000000000237,0.7292000000000698,0.7457000000000704,0.7623000000000459,0.7789999999999964,0.7957000000000676,0.812400000000018,0.8290000000000006,0.8454000000000192,0.8619999999999948,0.8786000000000911,0.895700000000069,0.9124000000000194,0.9289999999999949,0.9456000000000913,0.9623000000000417,0.9789999999999992,0.995200000000068,1.0119000000000185,1.0289999999999964,1.0457000000000676,1.062400000000018,1.0798000000000414,1.0956000000000898,1.1119000000000199,1.128700000000066,1.1453000000000415,1.1619000000000241,1.1786000000000882,1.1952000000000709,1.2119000000000213,1.2286000000000925,1.245200000000068,1.2618000000000436,1.278500000000001,1.2952000000000652,1.3119999999999976,1.3284999999999982,1.3453000000000443,1.3619000000000199,1.3784999999999954,1.3951000000000917,1.4118000000000421,1.4284999999999997,1.4451000000000889,1.4618000000000464,1.4787000000000674,1.4951000000000931,1.5119000000000185,1.528500000000001,1.5451000000000903,1.5618000000000478,1.5784000000000233,1.5952000000000695]",1,0,1,0,1,,,,
Y111111111,2024-11-27_19h39.33.640,GoFitts,2023.2.3,Win32,60.24096386,"[186.365163690598,-206.9794831229691]","[-225.3260920250037,163.7089885254148]",43,557.0367337,4.75,0,0.8982,0.2978,"[177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,177.64288330078125,175.0714111328125,160.5,118.5,54.21429443359375,-6.642822265625,-52.0712890625,-76.07135009765625,-89.78564453125,-99.2142333984375,-108.642822265625,-118.9285888671875,-129.2142333984375,-147.2142333984375,-162.642822265625,-166.07135009765625,-172.07135009765625,-180.642822265625,-184.9285888671875,-185.78564453125,-186.642822265625,-187.49993896484375,-187.49993896484375,-187.49993896484375,-187.49993896484375,-187.49993896484375,-189.21435546875,-192.642822265625,-196.07135009765625,-196.07135009765625,-196.07135009765625,-196.07135009765625,-196.07135009765625,-196.07135009765625,-196.9285888671875,-199.49993896484375,-199.49993896484375,-202.07135009765625,-206.35711669921875,-210.642822265625,-215.78564453125,-216.642822265625,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875]","[-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-209.357177734375,-207.64288330078125,-200.7857666015625,-182.78564453125,-146.78564453125,-105.64288330078125,-76.50006103515625,-57.64288330078125,-39.642852783203125,-26.78570556640625,-16.5,-8.78570556640625,-0.21435546875,8.357147216796875,16.071380615234375,17.78564453125,23.78564453125,31.500030517578125,34.928558349609375,36.642822265625,42.642822265625,50.357147216796875,57.21429443359375,65.78564453125,76.92855834960938,91.49996948242188,102.642822265625,112.0714111328125,118.92855834960938,124.0714111328125,129.21429443359375,134.35711669921875,139.49996948242188,142.92855834960938,144.642822265625,147.21429443359375,150.642822265625,153.21429443359375,158.357177734375,160.92855834960938,164.357177734375,166.0714111328125,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999999995690132,0.014099999999977797,0.030799999999928218,0.048699999999954,0.06440000000002044,0.08100000000000307,0.0975000000000037,0.11409999999997922,0.13069999999995474,0.14750000000000085,0.16409999999997638,0.1807999999999339,0.1974000000000231,0.21419999999995554,0.23069999999995616,0.24740000000002027,0.2640000000000029,0.2810999999999737,0.2980000000000018,0.31440000000002044,0.33109999999997797,0.3479000000000241,0.3644000000000247,0.3810999999999751,0.39779999999993265,0.41450000000000387,0.4311999999999543,0.4479000000000255,0.4646999999999508,0.48119999999995144,0.49769999999995207,0.5145999999999802,0.5314000000000263,0.5480000000000018,0.5645000000000024,0.581099999999978,0.5979000000000241,0.6144999999999996,0.6311999999999571,0.6477999999999327,0.6644000000000219,0.6812999999999292,0.6979000000000255,0.714500000000001,0.7310999999999765,0.7479000000000227,0.7644000000000233,0.7809999999999988,0.7977999999999312,0.8146999999999522,0.8310000000000031,0.8476999999999535,0.8645999999999745,0.8811999999999571,0.898199999999953,0.9145000000000039,0.9310999999999794,0.9477999999999298,0.9729000000000241,0.9807999999999311,0.9972999999999317,1.014000000000003,1.0306999999999533,1.0474000000000245,1.064099999999975,1.0807999999999325,1.0974000000000217,1.1139999999999972,1.1306999999999547,1.147400000000026,1.1640000000000015,1.180799999999934,1.1974000000000231,1.2140999999999806,1.2306999999999562,1.2474000000000203,1.264000000000003,1.2807999999999282,1.2974000000000245,1.314,1.3307999999999325,1.3474000000000217,1.3639999999999972,1.3805999999999798,1.397400000000026,1.4140999999999764]",2,0,2,0,1,,,,
Y111111111,2024-11-27_19h39.33.640,GoFitts,2023.2.3,Win32,60.24096386,"[-225.3260920250037,163.7089885254148]","[254.43918890336624,-113.28362556641602]",43,557.0367337,4.75,0,0.8311,0.2959,"[-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-219.21435546875,-208.07135009765625,-152.35711669921875,-46.9285888671875,43.0714111328125,82.5,108.21429443359375,126.21429443359375,136.5,142.5,151.0714111328125,167.35723876953125,178.5,211.0712890625,230.7857666015625,234.21435546875,234.21435546875,235.0712890625,235.0712890625,235.0712890625,235.0712890625,235.0712890625,235.9287109375,235.9287109375,235.9287109375,235.9287109375,235.9287109375,235.9287109375,237.642822265625,238.5001220703125,239.3572998046875,241.9287109375,243.642822265625,245.3572998046875,248.7857666015625,253.0712890625,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125,256.5001220703125]","[166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,166.92855834960938,157.49996948242188,128.35711669921875,100.92855834960938,87.21429443359375,74.35714721679688,65.78564453125,56.357147216796875,47.78564453125,34.0714111328125,22.071380615234375,16.071380615234375,4.071380615234375,-8.78570556640625,-13.928619384765625,-13.928619384765625,-16.5,-18.21435546875,-24.21435546875,-31.928619384765625,-40.5,-49.92864990234375,-55.92864990234375,-60.21435546875,-63.64288330078125,-66.21435546875,-69.64288330078125,-73.0714111328125,-76.50006103515625,-79.0714111328125,-82.50006103515625,-85.0714111328125,-87.64288330078125,-94.50006103515625,-101.357177734375,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625,-106.50006103515625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999997489795,0.012000000000000455,0.028800000000046566,0.04540000000002209,0.062099999999979616,0.07869999999995514,0.09550000000000125,0.11200000000000188,0.128800000000048,0.1454999999999984,0.16209999999997393,0.18690000000002271,0.19540000000002067,0.2120000000000033,0.2288000000000494,0.24540000000002493,0.26209999999997535,0.27919999999995326,0.2960999999999743,0.3124000000000251,0.3290999999999755,0.34580000000004674,0.36240000000002226,0.3791999999999547,0.3958000000000439,0.4124000000000265,0.42940000000002243,0.44590000000002306,0.4624999999999986,0.4793000000000447,0.49569999999995673,0.5123000000000459,0.5288000000000466,0.5456999999999539,0.5624000000000251,0.5790999999999755,0.5959000000000216,0.6124000000000223,0.6291999999999547,0.6458000000000439,0.6625000000000014,0.679000000000002,0.6958000000000482,0.7124000000000237,0.7291999999999561,0.7456999999999567,0.7630999999999801,0.7794000000000239,0.7958000000000496,0.8124000000000251,0.8314000000000235,0.845699999999951,0.8624999999999972,0.8786999999999523,0.8954000000000235,0.911999999999999,0.9286999999999566,0.9453000000000458,0.9620000000000033,0.9786999999999537,0.99530000000005,1.0120000000000005,1.028599999999976,1.0453000000000472,1.0619999999999976,1.0788000000000437,1.0953000000000443,1.1120000000000019,1.1286999999999523,1.145199999999953,1.161999999999999,1.1786999999999566,1.1953000000000458,1.2119000000000213,1.2285999999999788,1.24530000000005,1.2620000000000005,1.278599999999976,1.2953000000000472,1.3119000000000227,1.3285999999999802,1.3454000000000264]",3,0,3,0,1,,,,
